video_id,title,channel_title,channel_id,published_at,category_id,thumbnail,view_count,like_count,comment_count
WudVGG-pS9w, MY TURN TO SPEAK & F$*% WHO DON’T LIKE IT • MY RESPONSE TO THE I DO 👰 • WHY SPECULATE I’LL TELL YOU,Jay Corine,UCD43sKZ5d-Mav9Zy218Xqkw,2026-05-31T22:09:46Z,22,https://i.ytimg.com/vi/WudVGG-pS9w/default.jpg,16880,2274,328
ALnZH7TJnIk,a BUSY weekend in my life | what it’s like managing a business (coffee shop) ,Jacob Macias,UC8ph5g5vKPMGWNgjA72Ur0A,2026-05-31T00:35:11Z,22,https://i.ytimg.com/vi/ALnZH7TJnIk/default.jpg,33246,1467,34
0v-vU6OjyHU,Faves + Fails May 2026,HotandFlashy,UCU9rHRAeSzi--j1jkXQ47RA,2026-05-29T11:30:36Z,26,https://i.ytimg.com/vi/0v-vU6OjyHU/default.jpg,45815,5302,253
6Ais3DA9LFA,SENDING OUR TEENAGE SON TO MALAYSIA FOR THE SUMMER | EMOTIONAL SENDOFF INTERNATIONAL GOODBYE,This Is How We Bingham,UCRJ4Qv94dh3p4TvocJ0Hptw,2026-05-26T20:32:09Z,22,https://i.ytimg.com/vi/6Ais3DA9LFA/default.jpg,71336,4116,
nb_8SnTZUMo,Pack with me for my Birthday trip 🏝️ #birthday #vacay #packwithme,Kat Clark,UCFiIJEdXb4ZWeK8zYDIaqPQ,2026-05-27T00:09:12Z,22,https://i.ytimg.com/vi/nb_8SnTZUMo/default.jpg,153834,13919,108
pf-7o1HirY0,350 Miles on Panheads! (Will We Make It?) - Vlog 251,THRASHIN SUPPLY,UCDy-dFyhXDV_7B8oHKSrneQ,2026-05-26T23:00:06Z,2,https://i.ytimg.com/vi/pf-7o1HirY0/default.jpg,73717,3800,220
PJ-cprMdKA8,Are you paying attention and preparing accordingly? #farmblog #gardening,Humble Servants Homestead,UCVoeq09rDbd-LL5NFwYIfHw,2026-05-26T13:19:48Z,22,https://i.ytimg.com/vi/PJ-cprMdKA8/default.jpg,149168,30433,1776
B-ePaCG4dos,School's Out! Our First Summer Trip of 2026 ☀️ MDW Weekend Vlog | Life As We Gomez,Life As We GOmez,UCVnEvilFBSA4BRgP1xRJ92w,2026-05-30T19:57:31Z,22,https://i.ytimg.com/vi/B-ePaCG4dos/default.jpg,64539,1826,219
hht_hwyAUrM,it’s starting to feel like summer in hawaii!!,Ava Jules,UCNqLK36Gm214qufpgC5C45w,2026-05-31T18:00:49Z,26,https://i.ytimg.com/vi/hht_hwyAUrM/default.jpg,22753,1249,95
WT2AIeqkon0,"BFF Day with Remi and Alisha!!! Viral Candy, Movies and More!! 🛍️💕",AlishaMarieVlogs,UCF1Q_zp3Eh3nuEHvMbdKkqg,2026-05-23T16:00:38Z,26,https://i.ytimg.com/vi/WT2AIeqkon0/default.jpg,149308,4121,157
