video_id,title,channel_title,channel_id,published_at,category_id,thumbnail,view_count,like_count,comment_count
F4zN9cFEM-Y,"Is this camera ""faster than light""?",AlphaPhoenix,UCCWeRTgd79JL0ilH0ZywSJA,2026-06-06T04:22:41Z,28,https://i.ytimg.com/vi/F4zN9cFEM-Y/default.jpg,248627,16868,487
lE_11_paGoA,I Escaped the Apple Ecosystem - It Backfired,Mrwhosetheboss,UCMiJRAwDNSNzuYeN2uWa0pA,2026-06-04T14:19:43Z,28,https://i.ytimg.com/vi/lE_11_paGoA/default.jpg,2536208,91928,9327
hRjVneOLlLI,Saving The JBL Speaker #memes #shorts,KELNI,UC8taciKHsIjAtkUmiP8NVUQ,2026-06-04T20:00:00Z,22,https://i.ytimg.com/vi/hRjVneOLlLI/default.jpg,363992,5553,27
bhuVLZR4cFA,How to Fix Quest Controller Stick Drift in 40 Seconds [Updated 2026 Tutorial],Joeah,UCxztatyouFjsYCv_kSwR6ZQ,2026-06-01T04:16:04Z,20,https://i.ytimg.com/vi/bhuVLZR4cFA/default.jpg,337161,12046,205
goV8SyWkLmI,"Whoever fixed this phone before me, hang it up",iMedic Cell Repair LLC,UCdGvj8L117D3TXdg4pCU_Tw,2026-05-26T16:38:04Z,22,https://i.ytimg.com/vi/goV8SyWkLmI/default.jpg,609618,71112,459
AxBd8Vsg9-Q,YouTubes Best Hidden Feature,hxsain,UCZfTWLrTkaoZoSx5fkrAPJA,2026-06-05T20:44:25Z,24,https://i.ytimg.com/vi/AxBd8Vsg9-Q/default.jpg,461675,44510,794
-v4IP8NAT5w,The New IPHONE COLORS are FIRE Sam Kohl #apple #iphone #phones,Kayjayohpcs,UCdZknTFjRnKZT9Xtt7d3Vgg,2026-06-06T03:43:18Z,22,https://i.ytimg.com/vi/-v4IP8NAT5w/default.jpg,154113,13238,300
lF5qDE9WzVQ,This monitor can change its shape!,QCT,UCkRvlbw8ORh0Nb2k3_avz7Q,2026-05-27T18:30:08Z,28,https://i.ytimg.com/vi/lF5qDE9WzVQ/default.jpg,1283531,25716,197
6V7TC0yjkM0,Wireless Charging Stopped Working!#wutheringwaves #wuwa #wuwacreator,wuwarchie,UC_g9H3mrDQeHlhNwLYMVDoA,2026-05-25T11:21:01Z,22,https://i.ytimg.com/vi/6V7TC0yjkM0/default.jpg,8992599,94362,275
DTqFO_27m8k,Atención de una Switch 2 con ALEXA 🤯 Disponible!! #shortvideo #humor #musica,Teddy's Game oficial,UC7qMAiDj7pV6xLgiV6uy4ng,2026-06-01T18:10:26Z,20,https://i.ytimg.com/vi/DTqFO_27m8k/default.jpg,3315070,104452,164
