video_id,title,channel_title,channel_id,published_at,category_id,thumbnail,view_count,like_count,comment_count,tags,duration
iWmwwOmG44s,Cristiano Ronaldo campeão novamente!🥹🏆 #engraçado #cristianoronaldo #futebol #alnassr,Kmargol,UC5TnUZorrD6Cum_J0KhMMJA,2026-05-27T21:46:42Z,22,https://i.ytimg.com/vi/iWmwwOmG44s/default.jpg,1245500,63846,818,[],PT1M8S
KHAI_zqemgQ,Veja só a situação de Michel ex-Flamengo 😱 #futebol #flamengo #futebolbrasileiro,Futebol Na Veia Canal,UC7S84KOv2w6G4ui7eUrDAXA,2026-05-27T16:48:19Z,17,https://i.ytimg.com/vi/KHAI_zqemgQ/default.jpg,1415975,49043,745,[],PT1M21S
fiom00I5QuY,Isso é papo de undaia. 🔥 #undaia #shortsfeed #shorts #feed #futebol #ytshorts,Tayla Queiroz e Família ,UCvd_vlzrX4eYIcuYi9-TpJQ,2026-05-21T21:18:11Z,22,https://i.ytimg.com/vi/fiom00I5QuY/default.jpg,2615357,37691,314,[],PT16S
VJXT9i_8xf4,Ronaldo And Neymar Dancing Like Daughters..😍❤️,FlashPass,UCf07_zJEZAfr8vPof-2cjTQ,2026-05-23T12:16:12Z,17,https://i.ytimg.com/vi/VJXT9i_8xf4/default.jpg,9396833,156987,928,[],PT30S
aGoa7ji8L6Y,Impossível bloquear isso 😨,Adão Shorts,UCFQl4iuaZT53QR2elgWmezw,2026-05-25T13:30:30Z,24,https://i.ytimg.com/vi/aGoa7ji8L6Y/default.jpg,987430,35438,44,[],PT20S
dCquPB5R8L8,NEYMAR VS MBAPPÉ - DESAFIO DE CHUTES #neymar #mbappe #nzoscore,nzoscore,UC2Ssvc1ntkxl1V_GtkssyRA,2026-05-26T20:43:23Z,20,https://i.ytimg.com/vi/dCquPB5R8L8/default.jpg,1430680,57932,649,[],PT2M52S
ta6BteSytlE,Acontece com os melhores 🤯 #futsal #futebol #prfutsal #skills #dribles,PR FUTSAL,UCJmlP9u7YJ21EV_zf5XYCHQ,2026-05-28T18:36:57Z,17,https://i.ytimg.com/vi/ta6BteSytlE/default.jpg,468151,9383,98,[],PT13S
uYK9KMoxkpE,NEYMAR TE ACORDANDO COM BOM DIA! #neymar #neymarjr #bomdia #edit,Cortes Nextt,UC9SkX-QhLWqfTltSqTciRdw,2026-05-30T11:45:34Z,24,https://i.ytimg.com/vi/uYK9KMoxkpE/default.jpg,541077,46224,1971,[],PT46S
q_laW20i8eM,ELE FOI CONVOCADO ?🧤 #football #soccer #shorts,GoalGrid,UC8dmSbSyrVnAfB62L2gaRaA,2026-05-30T12:00:30Z,24,https://i.ytimg.com/vi/q_laW20i8eM/default.jpg,371120,9948,82,"['melhores momentos', 'futebol', 'gols', 'skills', 'copa do mundo']",PT19S
5fdFtFQMSLA,Nem Messi e CR7 escaparam do Erick Pulgar!🔥😂 #messi #cristianoronaldo #flamengo #pulgar #shorts,SANTZ_EDITX,UCImdunzfbqZ9BoE1VWrvk4A,2026-05-29T22:16:15Z,22,https://i.ytimg.com/vi/5fdFtFQMSLA/default.jpg,607784,14777,276,[],PT1M4S
