video_id,title,channel_title,channel_id,published_at,category_id,thumbnail,view_count,like_count,comment_count
j8K5Y2xBDUg,“Turn Bluetooth Off or We’re Turning Around”,Aaron Rheins,UCDXv3XxJ2RsaYqbGgX135Wg,2026-05-31T16:33:08Z,25,https://i.ytimg.com/vi/j8K5Y2xBDUg/default.jpg,249025,20396,717
SCDal_dudIc,I’m Building the Worlds BRIGHTEST Gaming Mouse… #gaming #pcgaming #pcgamer #gamingmouse #mousegaming,cmcteq,UCaOVBKmBLEArfFSxls2d4jQ,2026-05-28T03:30:47Z,20,https://i.ytimg.com/vi/SCDal_dudIc/default.jpg,1513810,45330,461
ICSUkhLodKw,How does the GPS work?,YSKP.,UCRU65GJlAz3zBqnnYfuGfUQ,2026-05-27T01:00:19Z,24,https://i.ytimg.com/vi/ICSUkhLodKw/default.jpg,405856,25567,1663
TpQiQ7pp5pI,CUSTOMER UPGRADES PHONE 📱 #brokenfix #smartphone #problemfix #cellphone #sale #buy #cellphone,Digital Doctor ,UCta8FWxM474irDMPABq2o4Q,2026-05-25T04:10:34Z,22,https://i.ytimg.com/vi/TpQiQ7pp5pI/default.jpg,1355242,127179,1238
tuSzHoU4cgg,1 Petabyte SSD,UFD Tech,UC4Z8mPYjn6Dhr6n531YDh0Q,2026-05-29T15:02:32Z,28,https://i.ytimg.com/vi/tuSzHoU4cgg/default.jpg,591225,44003,729
1phOvlru0F0,Is your printer tracking you?,Tech.Explain,UCpwyIpdiSrbaISeieVFShKg,2026-05-28T20:12:33Z,22,https://i.ytimg.com/vi/1phOvlru0F0/default.jpg,369058,15722,494
9GSDvO0LFFE,"The Truth About the ""Whoop Killer""",Marques Brownlee,UCBJycsmduvYEL83R_U4JriQ,2026-05-26T13:49:28Z,28,https://i.ytimg.com/vi/9GSDvO0LFFE/default.jpg,3197364,76518,5081
y80actQMRQo,mira como hacer un circuito con diodos casero para tus inventos y experimentos ..,Invento Casero,UC8hhWrRqpcDiQ4Zs3DYjpcA,2026-05-22T20:02:25Z,22,https://i.ytimg.com/vi/y80actQMRQo/default.jpg,2221942,153467,1704
s7aOJYueEtI,I Investigated India’s Biggest Smartphone Controversy,Mrwhosetheboss,UCMiJRAwDNSNzuYeN2uWa0pA,2026-05-30T11:03:01Z,28,https://i.ytimg.com/vi/s7aOJYueEtI/default.jpg,3099878,209358,12891
9gOIV-jtbMc,This is How Morse Code Works(📸:@tohgutakumi),NovaVibes,UCp44kmixOJm5FF-ghFwjrfQ,2026-05-10T23:35:42Z,24,https://i.ytimg.com/vi/9gOIV-jtbMc/default.jpg,4347013,188006,1623
